R,lim,r,p,q,N,sigma_abs,r_sigma,c0,c1,c2,c3
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,-890,160,-450,710
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,710,180,550,-260
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,890,-180,440,-730
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,-730,-160,-550,290
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,-260,-450,-440,-290
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,290,440,450,260
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,260,-550,-180,-710
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,-290,550,160,730
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,-710,450,-160,890
6.5378,45.0,116.991393,3783,6121,191,0.118131,13.820275,730,-440,180,-890
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,810,80,550,-420
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-420,-390,-500,-130
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,890,-80,500,-630
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-630,-260,-550,130
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,130,500,390,420
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-810,390,-260,890
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-890,260,-390,810
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,630,-500,80,-890
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,420,-550,-80,-810
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-130,550,260,630
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-810,-80,-550,420
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,130,-550,-260,-630
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,810,-390,260,-890
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,630,260,550,-130
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,890,-260,390,-810
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-130,-500,-390,-420
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-420,550,80,810
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-630,500,-80,890
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,-890,80,-500,630
6.5378,45.0,118.680226,3893,6299,55,0.062489,7.416198,420,390,500,130
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,80,-550,-290,-600
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,840,-370,290,-890
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,-470,550,50,840
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,-890,50,-520,600
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,470,370,520,80
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,-80,-520,-370,-470
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,600,290,550,-80
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,890,-290,370,-840
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,-600,520,-50,890
6.5378,45.0,120.029134,3982,6443,101,0.083729,10.049876,-840,-50,-550,470
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,760,180,580,-290
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,940,-180,470,-760
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,-760,470,-180,940
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,-290,-470,-470,-290
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,-290,580,180,760
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,290,-580,-180,-760
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,290,470,470,290
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,760,-470,180,-940
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,-760,-180,-580,290
6.5378,45.0,123.490857,4215,6820,125,0.090536,11.180340,-940,180,-470,760
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,840,100,580,-420
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,-420,-420,-520,-160
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,940,-100,520,-680
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,-680,-260,-580,160
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,160,520,420,420
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,-840,420,-260,940
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,-940,260,-420,840
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,680,-520,100,-940
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,420,-580,-100,-840
6.5378,45.0,124.787775,4304,6964,176,0.106312,13.266499,-160,580,260,680
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,810,160,600,-340
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,970,-160,500,-760
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,-810,470,-210,970
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,-340,-470,-500,-260
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,-260,600,210,760
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,340,-600,-160,-810
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,260,500,470,340
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,760,-500,160,-970
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,-760,-210,-600,260
6.5378,45.0,127.640102,4503,7286,71,0.066015,8.426150,-970,210,-470,810
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,50,-600,-340,-630
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,940,-390,340,-970
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,-550,600,30,940
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,-970,30,-580,630
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,550,390,580,50
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,-50,-580,-390,-550
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,630,340,600,-50
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,970,-340,390,-940
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,-630,580,-30,970
6.5378,45.0,132.124908,4825,7807,151,0.093004,12.288206,-940,-30,-600,550
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,-1020,130,-550,760
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,760,260,630,-210
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,1020,-260,470,-890
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,-890,-130,-630,420
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,-210,-550,-470,-420
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,420,470,550,210
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,210,-630,-260,-760
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,-420,630,130,890
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,-760,550,-130,1020
6.5378,45.0,134.822099,5024,8129,31,0.041297,5.567764,890,-470,260,-1020
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,940,80,630,-500
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,-500,-440,-580,-130
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,1020,-80,580,-710
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,-710,-310,-630,130
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,130,580,440,500
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,-940,440,-310,1020
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,-1020,310,-440,940
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,710,-580,80,-1020
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,500,-630,-80,-940
6.5378,45.0,136.462402,5147,8328,241,0.113762,15.524175,-130,630,310,710
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,80,600,420,550
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,680,-600,50,-1020
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-1020,340,-420,970
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,1020,-50,600,-680
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,550,-630,-50,-970
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,970,50,630,-550
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-550,-420,-600,-80
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-80,630,340,680
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-680,-340,-630,80
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-970,420,-340,1020
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,80,-630,-340,-680
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,970,-420,340,-1020
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-550,630,50,970
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-1020,50,-600,680
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,550,420,600,80
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-80,-600,-420,-550
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,680,340,630,-80
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,1020,-340,420,-970
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-680,600,-50,1020
6.5378,45.0,137.913006,5257,8506,55,0.053774,7.416198,-970,-50,-630,550
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,890,180,660,-370
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,1070,-180,550,-840
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,-890,520,-230,1070
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,-370,-520,-550,-290
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,-290,660,230,840
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,370,-660,-180,-890
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,290,550,520,370
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,840,-550,180,-1070
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,-840,-230,-660,290
6.5378,45.0,140.666210,5469,8849,341,0.131277,18.466185,-1070,230,-520,890
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,50,630,420,600
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,680,-630,30,-1050
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,-1050,370,-420,1020
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,1050,-30,630,-680
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,600,-650,-30,-1020
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,1020,30,650,-600
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,-600,-420,-630,-50
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,-50,650,370,680
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,-680,-370,-650,50
6.5378,45.0,143.202618,5668,9171,211,0.101436,14.525839,-1020,420,-370,1050
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,890,210,680,-340
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,1100,-210,550,-890
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,-890,550,-210,1100
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,-340,-550,-550,-340
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,-340,680,210,890
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,340,-680,-210,-890
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,340,550,550,340
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,890,-550,210,-1100
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,-890,-210,-680,340
6.5378,45.0,144.585614,5778,9349,5,0.015465,2.236068,-1100,210,-550,890
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,970,130,680,-470
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,-470,-500,-600,-210
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,1100,-130,600,-810
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,-810,-290,-680,210
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,210,600,500,470
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,-970,500,-290,1100
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,-1100,290,-500,970
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,810,-600,130,-1100
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,470,-680,-130,-970
6.5378,45.0,145.694875,5867,9493,71,0.057834,8.426150,-210,680,290,810
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,920,230,710,-340
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,1150,-230,570,-940
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,-920,580,-210,1150
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,-340,-580,-570,-370
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,-370,710,210,940
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,340,-710,-230,-920
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,370,570,580,340
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,940,-570,230,-1150
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,-940,-210,-710,370
6.5378,45.0,151.119096,6312,10213,431,0.137379,20.760539,-1150,210,-580,920
6.5378,45.0,152.026311,6388,10336,16,0.026311,4.000000,0,-680,-420,-680
6.5378,45.0,152.026311,6388,10336,16,0.026311,4.000000,1100,-420,420,-1100
6.5378,45.0,152.026311,6388,10336,16,0.026311,4.000000,-680,680,0,1100
6.5378,45.0,152.026311,6388,10336,16,0.026311,4.000000,-1100,0,-680,680
6.5378,45.0,152.026311,6388,10336,16,0.026311,4.000000,680,420,680,0
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,1020,130,710,-500
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-500,-520,-630,-210
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,1150,-130,630,-840
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-840,-310,-710,210
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,210,630,520,500
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-1020,520,-310,1150
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-1150,310,-520,1020
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,840,-630,130,-1150
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,500,-710,-130,-1020
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-210,710,310,840
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,840,310,710,-210
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,1150,-310,520,-1020
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-840,630,-130,1150
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-210,-630,-520,-500
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-500,710,130,1020
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,210,-710,-310,-840
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,500,520,630,210
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,1020,-520,310,-1150
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-1020,-130,-710,500
6.5378,45.0,152.430283,6422,10391,205,0.093930,14.317821,-1150,130,-630,840
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,-1050,-100,-710,550
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,160,-710,-340,-810
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,1050,-500,340,-1150
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,810,340,710,-160
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,1150,-340,500,-1050
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,-160,-650,-500,-550
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,-550,710,100,1050
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,-810,650,-100,1150
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,-1150,100,-650,810
6.5378,45.0,153.482859,6511,10535,281,0.109218,16.763055,550,500,650,160
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,80,680,470,630
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,760,-680,50,-1150
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-1150,390,-470,1100
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,1150,-50,680,-760
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,630,-710,-50,-1100
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,1100,50,710,-630
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-630,-470,-680,-80
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-80,710,390,760
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-760,-390,-710,80
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-1100,470,-390,1150
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,890,290,730,-260
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,1180,-290,550,-1020
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-890,630,-160,1180
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-260,-630,-550,-470
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-470,730,160,1020
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,260,-730,-290,-890
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,470,550,630,260
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,1020,-550,290,-1180
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-1020,-160,-730,470
6.5378,45.0,155.810767,6710,10857,121,0.070598,11.000000,-1180,160,-630,890
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,130,680,500,600
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,810,-680,80,-1180
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-1180,370,-500,1100
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,1180,-80,680,-810
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,600,-730,-80,-1100
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,1100,80,730,-600
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-600,-500,-680,-130
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-130,730,370,810
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-810,-370,-730,130
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-1100,500,-370,1180
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,130,-730,-370,-810
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,1100,-500,370,-1180
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-600,730,80,1100
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-1180,80,-680,810
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,600,500,680,130
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-130,-680,-500,-600
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,810,370,730,-130
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,1180,-370,500,-1100
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-810,680,-80,1180
6.5378,45.0,158.492883,6943,11234,155,0.078552,12.449900,-1100,-80,-730,600
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,1020,210,760,-420
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,1230,-210,630,-970
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,-1020,600,-260,1230
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,-420,-600,-630,-340
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,-340,760,260,970
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,420,-760,-210,-1020
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,340,630,600,420
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,970,-630,210,-1230
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,-970,-260,-760,340
6.5378,45.0,161.746708,7231,11700,61,0.048287,7.810250,-1230,260,-600,1020
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,1050,180,760,-470
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,1230,-180,650,-940
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,-1050,580,-290,1230
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,-470,-580,-650,-290
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,-290,760,290,940
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,470,-760,-180,-1050
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,290,650,580,470
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,940,-650,180,-1230
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,-940,-290,-760,290
6.5378,45.0,162.126462,7265,11755,275,0.102285,16.583124,-1230,290,-580,1050
6.5378,45.0,163.116481,7354,11899,361,0.116481,19.000000,0,730,450,730
6.5378,45.0,163.116481,7354,11899,361,0.116481,19.000000,730,-730,0,-1180
6.5378,45.0,163.116481,7354,11899,361,0.116481,19.000000,-1180,450,-450,1180
6.5378,45.0,163.116481,7354,11899,361,0.116481,19.000000,1180,0,730,-730
6.5378,45.0,163.116481,7354,11899,361,0.116481,19.000000,-730,-450,-730,0
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,130,-760,-390,-840
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,1150,-520,390,-1230
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,-630,760,80,1150
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,-1230,80,-710,840
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,630,520,710,130
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,-130,-710,-520,-630
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,840,390,760,-130
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,1230,-390,520,-1150
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,-840,710,-80,1230
6.5378,45.0,165.308782,7553,12221,181,0.081385,13.453624,-1150,-80,-760,630
